1979.0,0.1,-0.3,0.4,0.2,0.7,0.6

1980.0,0.2,0.5,-0.2,0.1,-0.1,-0.2

1981.0,0.4,-0.0,0.3,0.5,-0.7,-0.6

1982.0,0.1,-0.5,-0.1,0.3,1.0,0.9

1983.0,0.2,0.2,-0.6,-0.2,-1.5,-1.3

1984.0,-0.3,-0.0,-0.2,-0.2,1.5,1.5

1985.0,0.2,0.7,0.4,-0.2,0.9,1.0

1986.0,0.1,0.4,0.4,0.2,-0.2,-0.1

1987.0,0.3,0.5,0.2,0.5,0.9,0.9

1988.0,0.8,-0.0,-0.1,-0.9,0.2,0.3

1989.0,-0.3,-0.9,-0.6,-0.3,-0.7,-0.8

1990.0,-1.0,-0.7,-0.2,0.5,-0.4,-0.5

1991.0,-0.1,-0.6,-0.6,-1.0,-1.7,-1.7

1992.0,0.4,-0.1,0.1,-0.8,-0.2,-0.2

1993.0,-1.3,0.8,0.4,0.4,0.2,0.1

1994.0,-0.3,-0.3,-0.4,0.3,-0.4,-0.6

1995.0,-0.1,0.4,0.2,-0.6,-0.7,-0.8

1996.0,-0.1,-0.3,0.0,0.1,0.2,0.1

1997.0,0.6,-0.1,0.0,-0.0,-0.7,-0.7

1998.0,-0.0,0.7,-0.0,-0.5,0.8,0.9

1999.0,-0.4,0.3,0.4,0.3,0.0,-0.0

2000.0,0.6,-0.9,-0.3,0.2,1.1,1.2

2001.0,-0.1,-0.3,0.5,0.2,0.4,0.6

2002.0,-0.2,-0.3,0.2,0.9,2.6,2.4

2003.0,-0.4,-0.2,-0.2,0.3,-0.8,-0.7

2004.0,-0.2,0.1,0.3,0.1,0.0,-0.0

2005.0,0.1,-0.2,-0.6,-0.5,-1.2,-1.3

2006.0,-0.0,0.2,0.7,0.3,0.3,0.4

2007.0,-0.6,-0.1,-0.7,-0.2,-1.5,-1.4

2008.0,-0.2,0.3,0.1,0.2,-1.0,-1.0

2009.0,0.2,-0.1,-0.1,-0.1,-0.6,-0.6

2010.0,0.3,0.3,0.3,0.1,-0.8,-0.8

2011.0,-0.1,-0.2,-0.2,0.2,-1.8,-1.8

2012.0,0.1,-0.0,0.5,0.3,0.2,0.1

2013.0,0.4,-0.7,-0.2,-0.1,0.6,0.6

2014.0,0.5,0.2,-0.2,-0.7,1.6,1.7

2015.0,0.2,0.8,-0.0,-0.1,1.8,1.7

# 
#  Snow cover index calculated for each
#  experiment [CSST,CSIC,AMIP,AMQ,AMS,AMQS]
#  in Oct-Nov ---> detrended data (AREA)

